,Lights,Refrigerator,Kitchen stove,Dishwasher,Washer,Dryer,Freezer,Other Appliances,Total (5 min)
21:50:00,820,314,0,0,0,4115,240,92,5581
21:55:00,820,411,0,0,0,4115,240,62,5648
22:00:00,820,242,0,0,0,4115,232,62,5471
22:05:00,820,242,0,0,0,4115,159,62,5398
22:10:00,820,234,0,0,0,0,0,62,1116
22:15:00,820,160,0,0,0,0,0,62,1042
22:20:00,820,0,0,0,0,0,0,62,882
22:25:00,0,0,0,0,0,0,0,62,62
22:30:00,0,0,0,0,0,0,0,62,62
22:35:00,400,0,0,0,0,0,0,62,462
22:40:00,400,80,0,0,0,0,0,62,542
22:45:00,1220,251,0,0,0,0,0,62,1533
22:50:00,1220,242,0,0,0,0,79,62,1603
22:55:00,1220,242,0,0,0,0,249,62,1773
23:00:00,1220,314,0,0,0,0,240,62,1836
23:05:00,1220,411,0,0,0,0,240,62,1933
23:10:00,1220,242,0,0,0,0,232,62,1756
23:15:00,1220,242,0,0,0,0,159,62,1683
23:20:00,1220,234,0,0,0,0,0,62,1516
23:25:00,1220,160,0,0,0,0,0,62,1442
23:30:00,1220,0,0,0,0,0,0,62,1282
23:35:00,1220,0,0,0,0,0,0,62,1282
23:40:00,1220,0,0,0,0,0,0,62,1282
23:45:00,1220,0,0,0,0,0,0,62,1282
23:50:00,1220,80,0,0,0,0,0,62,1362
23:55:00,0,251,0,0,0,0,0,62,313
0:00:00,200,322,0,0,0,0,0,142,664
0:05:00,200,484,0,0,0,0,0,142,826
0:10:00,200,402,0,0,0,0,0,142,744
0:15:00,200,242,0,0,0,0,79,172,693
0:20:00,200,234,0,0,0,0,249,172,855
0:25:00,200,160,0,0,0,0,240,132,732
0:30:00,200,0,0,0,0,0,240,132,572
0:35:00,200,0,0,0,0,0,232,132,564
0:40:00,200,0,0,0,0,0,159,132,491
0:45:00,200,0,0,0,0,0,0,132,332
0:50:00,200,0,0,0,0,0,0,132,332
0:55:00,200,80,0,0,0,0,0,212,492
1:00:00,200,251,0,0,0,0,0,212,663
1:05:00,0,242,0,0,0,0,0,212,454
1:10:00,120,322,0,0,0,0,0,212,654
1:15:00,120,484,0,0,0,0,0,217,821
1:20:00,120,402,0,0,0,0,0,217,739
1:25:00,120,242,0,0,0,0,79,217,658
1:30:00,120,234,0,0,0,0,249,217,820
1:35:00,120,160,0,0,0,0,240,217,737
1:40:00,120,0,0,0,0,0,240,187,547
1:45:00,120,0,0,0,0,0,232,187,539
1:50:00,120,0,0,0,0,0,159,67,346
1:55:00,120,0,0,0,0,0,0,67,187
2:00:00,120,0,0,0,0,0,0,67,187
2:05:00,120,80,0,0,0,0,0,67,267
2:10:00,120,251,0,0,0,0,0,67,438
2:15:00,120,242,0,0,0,0,0,67,429
2:20:00,120,322,0,0,0,0,0,167,609
2:25:00,120,484,0,0,0,0,0,167,771
2:30:00,120,402,0,0,0,0,0,167,689
2:35:00,120,242,0,0,0,0,79,162,603
2:40:00,120,234,0,0,0,0,249,162,765
2:45:00,120,160,0,0,0,0,240,162,682
2:50:00,120,0,0,0,0,0,240,162,522
2:55:00,120,0,0,0,0,0,232,162,514
3:00:00,0,0,0,0,0,0,159,162,321
3:05:00,0,0,0,0,0,0,0,162,162
3:10:00,0,0,0,0,0,0,0,162,162
3:15:00,0,80,0,0,0,0,0,162,242
3:20:00,0,251,0,0,0,0,0,62,313
3:25:00,0,242,0,0,0,0,0,62,304
3:30:00,0,322,0,0,0,0,0,62,384
3:35:00,0,484,0,0,0,0,0,62,546
3:40:00,820,402,0,0,0,0,0,62,1284
3:45:00,820,242,0,0,0,0,79,1562,2703
3:50:00,1020,234,0,0,0,0,249,1562,3065
3:55:00,1020,160,0,0,0,0,240,1562,2982
4:00:00,1020,0,0,0,0,0,240,1562,2822
4:05:00,1020,0,0,0,0,0,232,1562,2814
4:10:00,200,0,0,0,0,0,159,1562,1921
4:15:00,200,0,0,0,0,0,0,1592,1792
4:20:00,200,0,0,0,0,0,0,1592,1792
4:25:00,0,80,0,0,0,0,0,1592,1672
4:30:00,0,251,0,0,0,0,0,1592,1843
4:35:00,0,242,0,0,0,0,0,1592,1834
4:40:00,0,322,0,0,0,0,0,1592,1914
4:45:00,0,484,0,0,0,0,0,1592,2076
4:50:00,0,402,0,0,0,0,0,1592,1994
4:55:00,0,242,0,0,0,0,79,1562,1883
5:00:00,0,234,0,0,0,0,249,1562,2045
5:05:00,0,160,0,0,0,0,240,1562,1962
5:10:00,0,0,0,0,0,0,240,1562,1802
5:15:00,0,0,0,0,0,0,232,1562,1794
5:20:00,0,0,0,0,0,0,159,1562,1721
5:25:00,0,0,0,0,0,0,0,1742,1742
5:30:00,0,0,0,0,0,0,0,1742,1742
5:35:00,0,80,0,0,0,0,0,1742,1822
5:40:00,0,251,0,0,0,0,0,1742,1993
5:45:00,0,242,0,0,0,0,0,242,484
5:50:00,0,322,0,0,0,0,0,242,564
5:55:00,120,1141,0,0,0,0,0,242,1503
6:00:00,120,322,0,0,0,0,0,242,684
6:05:00,120,242,0,0,0,0,79,242,683
6:10:00,120,234,0,0,0,0,249,242,845
6:15:00,120,160,0,0,0,0,240,62,582
6:20:00,120,0,0,0,0,0,240,62,422
6:25:00,0,80,0,0,0,0,232,62,374
6:30:00,0,251,0,0,0,0,159,62,471
6:35:00,0,259,0,0,0,0,0,62,321
6:40:00,0,251,0,0,0,0,0,62,313
6:45:00,0,242,0,0,0,0,0,62,304
6:50:00,0,242,0,0,0,0,0,62,304
6:55:00,0,234,0,0,0,0,0,62,296
7:00:00,0,322,0,0,0,0,0,62,384
7:05:00,0,484,0,0,0,0,0,62,546
7:10:00,0,443,0,0,0,0,0,62,505
7:15:00,0,322,0,0,0,0,79,312,713
7:20:00,0,234,0,0,0,0,249,312,795
7:25:00,0,160,0,0,0,0,240,312,712
7:30:00,0,0,0,0,0,0,240,312,552
7:35:00,0,0,0,0,0,0,232,312,544
7:40:00,0,0,0,0,0,0,159,312,471
7:45:00,0,0,0,0,0,0,0,312,312
7:50:00,0,0,0,0,0,0,0,312,312
7:55:00,0,80,0,0,0,0,0,312,392
8:00:00,0,251,0,0,0,0,0,312,563
8:05:00,0,242,0,0,0,0,0,312,554
8:10:00,0,322,0,0,0,0,0,312,634
8:15:00,0,484,0,0,0,0,0,312,796
8:20:00,0,402,0,0,0,0,0,312,714
8:25:00,0,242,0,0,0,0,79,62,383
8:30:00,0,234,0,0,0,0,249,62,545
8:35:00,0,160,0,0,0,0,240,62,462
8:40:00,0,0,0,0,0,0,240,62,302
8:45:00,0,0,0,0,0,0,232,62,294
8:50:00,0,0,0,0,505,0,159,62,726
8:55:00,0,0,0,0,505,0,0,62,567
9:00:00,0,0,0,0,505,0,0,62,567
9:05:00,0,80,0,0,0,0,0,62,142
9:10:00,0,251,0,0,0,0,0,62,313
9:15:00,0,242,0,0,505,0,0,62,809
9:20:00,200,322,0,0,505,0,0,62,1089
9:25:00,200,484,0,0,505,0,0,62,1251
9:30:00,200,402,0,0,0,0,0,62,664
9:35:00,200,242,0,0,0,0,79,62,583
9:40:00,200,234,0,0,0,0,249,62,745
9:45:00,200,160,0,0,0,0,240,62,662
9:50:00,200,0,0,0,0,0,240,62,502
9:55:00,200,0,0,0,0,0,883,62,1145
10:00:00,200,0,0,0,0,0,79,92,371
10:05:00,200,0,0,0,0,0,0,92,292
10:10:00,200,0,0,0,0,0,0,92,292
10:15:00,0,80,0,0,0,0,0,97,177
10:20:00,0,251,0,0,0,0,0,97,348
10:25:00,0,242,0,0,0,0,79,97,418
10:30:00,0,322,0,0,0,4115,249,92,4778
10:35:00,0,484,0,0,0,4115,257,92,4948
10:40:00,240,402,0,0,0,4115,249,92,5098
10:45:00,240,242,0,0,0,4115,240,62,4900
10:50:00,240,234,0,0,0,4115,240,62,4891
10:55:00,0,160,0,0,0,4115,232,62,4569
11:00:00,0,0,0,0,0,4115,240,62,4417
11:05:00,0,0,0,0,0,0,232,62,294
11:10:00,240,0,0,0,0,4115,199,62,4616
11:15:00,240,0,0,0,0,4115,79,62,4496
11:20:00,240,0,0,0,0,4115,0,62,4417
11:25:00,240,80,0,0,0,4115,0,62,4497
11:30:00,240,251,0,0,0,4115,0,62,4668
11:35:00,240,242,0,0,0,4115,0,62,4659
11:40:00,240,322,0,0,0,4115,0,62,4739
11:45:00,240,484,0,0,0,4115,0,62,4901
11:50:00,240,402,0,0,0,0,0,62,704
11:55:00,240,242,0,0,0,0,79,62,623
12:00:00,240,234,0,0,0,0,249,62,785
12:05:00,240,160,0,0,0,0,240,62,702
12:10:00,240,0,0,0,0,0,240,62,542
12:15:00,240,0,0,0,0,0,232,62,534
12:20:00,240,0,0,0,0,0,159,62,461
12:25:00,240,0,0,0,0,0,0,62,302
12:30:00,240,0,0,0,0,0,0,62,302
12:35:00,240,80,0,0,0,0,0,62,382
12:40:00,240,251,0,0,0,0,0,62,553
12:45:00,240,242,0,0,0,0,0,62,544
12:50:00,0,322,0,0,0,0,0,62,384
12:55:00,0,484,0,0,0,0,0,62,546
13:00:00,0,402,0,0,0,0,0,62,464
13:05:00,0,242,0,0,0,0,79,62,383
13:10:00,0,234,0,0,0,0,249,62,545
13:15:00,0,160,0,0,0,0,240,62,462
13:20:00,400,0,0,0,0,0,240,62,702
13:25:00,400,0,0,0,0,0,232,62,694
13:30:00,400,0,0,0,0,0,159,62,621
13:35:00,1220,0,0,0,0,0,0,62,1282
13:40:00,1220,0,0,0,0,0,0,62,1282
13:45:00,1220,80,0,467,0,0,0,62,1829
13:50:00,1220,251,0,467,0,0,0,62,2000
13:55:00,1220,242,0,467,505,0,0,162,2596
14:00:00,1220,322,0,467,505,0,0,162,2676
14:05:00,1220,484,0,467,505,0,0,262,2938
14:10:00,1460,402,0,467,0,0,0,262,2591
14:15:00,1460,242,0,467,0,0,79,262,2510
14:20:00,1460,234,0,0,505,0,249,262,2710
14:25:00,1460,160,0,0,505,0,240,262,2627
14:30:00,1460,0,0,0,505,0,240,262,2467
14:35:00,1460,0,0,0,0,0,232,262,1954
14:40:00,1460,0,1600,0,0,0,159,262,3481
14:45:00,1460,0,1600,0,0,0,0,262,3322
14:50:00,1460,0,1600,0,0,0,0,262,3322
14:55:00,1460,80,1600,0,0,0,0,262,3402
15:00:00,1460,251,1600,0,0,0,0,162,3473
15:05:00,1460,242,1600,0,0,0,0,162,3464
15:10:00,640,322,0,0,0,0,0,162,1124
15:15:00,640,484,0,0,0,0,0,162,1286
15:20:00,0,402,0,0,0,0,0,162,564
15:25:00,120,242,0,0,0,0,79,162,603
15:30:00,120,234,0,0,0,0,249,162,765
15:35:00,120,160,0,0,0,0,240,162,682
15:40:00,360,0,0,0,0,0,240,1162,1762
15:45:00,360,0,0,0,0,0,232,1162,1754
15:50:00,360,0,0,0,0,0,159,1162,1681
15:55:00,120,0,0,0,0,0,0,1062,1182
16:00:00,120,0,0,0,0,4115,0,1062,5297
16:05:00,120,80,0,0,0,4115,0,1182,5497
16:10:00,120,251,0,0,0,4115,0,1182,5668
16:15:00,120,242,0,0,0,4115,0,1182,5659
16:20:00,120,322,0,0,0,4115,0,182,4739
16:25:00,120,484,0,0,0,4115,0,182,4901
16:30:00,520,402,0,0,0,4115,0,182,5219
16:35:00,520,242,0,0,0,0,79,182,1023
16:40:00,520,234,0,0,0,0,249,182,1185
16:45:00,600,160,0,0,0,0,240,182,1182
16:50:00,600,0,0,0,0,0,240,182,1022
16:55:00,840,0,0,0,0,0,232,182,1254
17:00:00,840,0,0,0,0,0,159,182,1181
17:05:00,840,0,0,0,0,0,0,432,1272
17:10:00,600,0,0,0,0,0,0,432,1032
17:15:00,600,80,0,0,0,0,0,552,1232
17:20:00,600,251,0,0,0,0,0,302,1153
17:25:00,840,242,0,0,0,0,0,302,1384
17:30:00,640,322,0,0,0,0,0,302,1264
17:35:00,1040,484,0,0,0,0,0,302,1826
17:40:00,1040,402,1600,0,0,0,0,302,3344
17:45:00,1240,242,1600,0,0,0,79,302,3463
17:50:00,1240,890,1600,0,0,0,249,302,4281
17:55:00,1240,80,1600,0,0,0,240,182,3342
18:00:00,1360,0,1600,0,0,0,240,182,3382
18:05:00,960,0,1600,0,0,0,232,182,2974
18:10:00,960,0,0,0,0,0,159,1682,2801
18:15:00,1080,0,0,0,0,0,0,182,1262
18:20:00,1480,80,0,0,0,0,0,212,1772
18:25:00,2300,330,0,0,0,0,0,242,2872
18:30:00,2300,510,0,0,0,0,0,242,3052
18:35:00,2540,493,0,0,0,0,0,122,3155
18:40:00,2540,484,0,0,0,0,0,122,3146
18:45:00,2540,476,0,0,0,0,0,122,3138
18:50:00,2540,394,0,0,0,0,0,122,3056
18:55:00,2740,242,0,0,0,0,79,122,3183
19:00:00,2740,234,0,0,0,0,249,122,3345
19:05:00,2740,201,0,0,0,0,240,122,3303
19:10:00,2740,80,0,0,0,0,240,92,3152
19:15:00,2100,0,0,0,0,0,232,92,2424
19:20:00,2300,0,0,0,0,0,159,92,2551
19:25:00,2220,0,0,0,0,0,0,62,2282
19:30:00,2060,0,0,0,0,0,0,62,2122
19:35:00,1940,80,0,0,0,0,0,62,2082
19:40:00,640,251,0,0,0,0,0,962,1853
19:45:00,640,242,0,0,505,0,0,962,2349
19:50:00,640,322,0,0,505,0,0,962,2429
19:55:00,520,484,0,0,505,0,0,962,2471
20:00:00,520,402,0,0,0,0,0,962,1884
20:05:00,520,242,0,0,0,0,79,962,1803
20:10:00,400,234,0,0,505,0,249,962,2350
20:15:00,440,160,0,0,505,0,240,1142,2487
20:20:00,680,0,0,0,505,0,240,1142,2567
20:25:00,1080,0,0,0,0,0,232,1142,2454
20:30:00,1900,0,0,0,0,0,159,1142,3201
20:35:00,2100,0,0,0,0,0,0,1142,3242
20:40:00,1900,0,0,0,0,0,0,1142,3042
20:45:00,2020,80,0,0,0,0,0,1142,3242
20:50:00,2260,251,0,0,0,0,0,1142,3653
20:55:00,2260,242,0,0,0,4115,0,242,6859
21:00:00,2260,322,0,0,0,4115,0,242,6939
21:05:00,2140,484,0,0,0,4115,0,242,6981
21:10:00,2260,402,0,0,0,4115,0,342,7119
21:15:00,2260,242,0,0,0,4115,79,342,7038
21:20:00,1200,234,0,0,0,4115,249,342,6140
21:25:00,1200,160,0,0,0,4115,240,342,6057
21:30:00,1200,0,0,0,0,4115,240,342,5897
21:35:00,1200,0,0,0,0,4115,232,342,5889
21:40:00,1200,0,0,0,0,4115,159,342,5816
21:45:00,1200,0,0,0,0,4115,0,342,5657
21:50:00,1200,0,0,0,0,0,0,342,1542
21:55:00,960,80,0,0,0,4115,0,342,5497
22:00:00,960,251,0,0,0,4115,0,342,5668
22:05:00,760,242,0,0,0,4115,0,342,5459
