,Lights,Refrigerator,Kitchen stove,Dishwasher,Washer,Dryer,Freezer,Other Appliances,Total (5 min)
17:30:00,520,0,0,0,0,0,249,412,1181
17:35:00,520,0,0,0,0,0,240,412,1172
17:40:00,520,0,0,0,0,0,240,412,1172
17:45:00,520,159,0,0,0,0,232,162,1073
17:50:00,360,501,1600,0,0,0,159,162,2782
17:55:00,360,484,1600,0,0,0,0,62,2506
18:00:00,120,484,1600,0,0,0,0,62,2266
18:05:00,120,468,1600,0,0,0,0,62,2250
18:10:00,120,320,0,0,0,0,0,62,502
18:15:00,120,0,0,0,0,0,0,62,182
18:20:00,320,0,0,0,0,0,0,62,382
18:25:00,320,0,0,0,0,0,0,62,382
18:30:00,440,0,0,0,0,0,0,242,682
18:35:00,240,0,0,0,0,0,79,242,561
18:40:00,240,0,0,0,0,0,249,242,731
18:45:00,240,0,1600,0,0,0,240,242,2322
18:50:00,640,0,1600,0,0,0,240,242,2722
18:55:00,1040,159,1600,0,0,0,232,272,3303
19:00:00,640,501,1600,0,0,0,159,272,3172
19:05:00,640,484,1600,0,0,0,0,302,3026
19:10:00,640,484,0,0,0,0,0,302,1426
19:15:00,640,468,0,0,0,0,0,302,1410
19:20:00,840,320,0,0,0,0,0,302,1462
19:25:00,840,0,0,0,0,0,0,302,1142
19:30:00,840,0,0,0,0,0,0,302,1142
19:35:00,840,0,0,0,0,0,0,302,1142
19:40:00,840,0,0,0,0,0,0,302,1142
19:45:00,840,0,0,0,0,0,79,302,1221
19:50:00,840,0,0,0,0,0,249,302,1391
19:55:00,400,0,0,0,0,0,240,302,942
20:00:00,400,0,0,0,0,0,240,302,942
20:05:00,400,159,0,0,0,0,232,272,1063
20:10:00,640,501,0,0,0,0,159,272,1572
20:15:00,640,484,0,0,0,0,0,242,1366
20:20:00,240,484,0,467,0,0,0,242,1433
20:25:00,240,468,0,467,0,0,0,62,1237
20:30:00,640,320,0,467,0,0,0,62,1489
20:35:00,640,0,0,467,0,0,0,62,1169
20:40:00,640,0,0,467,0,0,0,162,1269
20:45:00,640,0,0,467,0,0,0,162,1269
20:50:00,1040,0,1600,0,0,0,0,162,2802
20:55:00,1440,0,1600,0,0,0,79,162,3281
21:00:00,1440,0,1600,0,0,0,249,162,3451
21:05:00,1440,0,1600,0,0,0,240,162,3442
21:10:00,1440,0,1600,0,0,0,240,162,3442
21:15:00,1440,159,1600,0,0,0,232,162,3593
21:20:00,1440,501,1600,0,0,0,159,162,3862
21:25:00,1560,484,1600,0,0,0,0,162,3806
21:30:00,1320,484,1600,0,0,0,0,162,3566
21:35:00,1320,468,1600,0,0,0,0,162,3550
21:40:00,1720,320,0,0,0,0,0,162,2202
21:45:00,1720,0,0,0,0,0,0,62,1782
21:50:00,1720,0,0,0,0,0,0,62,1782
21:55:00,1720,0,0,0,0,0,0,62,1782
22:00:00,1720,0,0,0,0,0,0,62,1782
22:05:00,1320,0,0,0,0,0,79,62,1461
22:10:00,1200,0,0,0,0,0,249,62,1511
22:15:00,800,0,0,0,0,0,240,62,1102
22:20:00,0,0,0,0,0,0,240,62,302
22:25:00,0,159,1600,0,0,0,232,1062,3053
22:30:00,0,501,1600,0,0,0,159,1062,3322
22:35:00,0,484,1600,0,0,0,0,1062,3146
22:40:00,0,484,1600,0,0,0,0,1062,3146
22:45:00,0,468,1600,0,0,0,0,1062,3130
22:50:00,0,320,1600,0,0,0,0,1062,2982
22:55:00,0,0,1600,0,0,0,0,1062,2662
23:00:00,0,0,1600,0,0,0,0,1062,2662
23:05:00,0,0,1600,0,0,0,0,1062,2662
23:10:00,0,0,1600,0,0,0,0,1062,2662
23:15:00,0,0,1600,0,0,0,79,1062,2741
23:20:00,0,0,0,0,0,0,249,1062,1311
23:25:00,0,0,0,0,0,0,240,1062,1302
23:30:00,0,0,0,0,0,0,240,1062,1302
23:35:00,0,159,0,0,0,0,232,1062,1453
23:40:00,0,501,0,0,0,0,159,1062,1722
23:45:00,0,484,0,0,0,0,0,1062,1546
23:50:00,0,484,0,0,0,0,0,1062,1546
23:55:00,0,468,0,0,0,0,0,1062,1530
0:00:00,0,160,0,0,0,0,0,62,222
0:05:00,0,0,0,0,0,0,0,62,62
0:10:00,0,0,0,0,0,0,0,62,62
0:15:00,0,0,0,0,0,0,0,62,62
0:20:00,0,0,0,0,0,0,0,62,62
0:25:00,0,0,0,0,0,0,0,62,62
0:30:00,0,0,0,0,0,0,0,62,62
0:35:00,0,80,0,0,0,0,79,62,221
0:40:00,0,251,0,0,0,0,249,62,561
0:45:00,0,322,0,0,0,0,240,312,874
0:50:00,0,493,0,0,0,0,240,312,1045
0:55:00,0,476,0,0,0,0,232,312,1020
1:00:00,0,402,0,0,0,0,159,312,873
1:05:00,0,234,0,0,0,0,0,62,296
1:10:00,0,160,0,0,0,0,0,62,222
1:15:00,0,0,0,0,0,0,0,62,62
1:20:00,0,0,0,0,0,0,0,62,62
1:25:00,0,0,0,0,0,0,0,62,62
1:30:00,0,0,0,0,0,0,0,92,92
1:35:00,0,0,0,0,0,0,0,92,92
1:40:00,0,0,0,0,0,0,0,92,92
1:45:00,0,80,0,0,0,0,79,92,251
1:50:00,0,251,0,0,0,0,249,92,591
1:55:00,0,322,0,0,0,0,240,92,654
2:00:00,0,493,0,0,0,0,240,92,825
2:05:00,0,476,0,0,0,0,232,92,800
2:10:00,0,402,0,0,0,0,159,92,653
2:15:00,0,234,0,0,0,0,0,92,326
2:20:00,0,160,0,0,0,0,0,342,502
2:25:00,0,0,0,0,0,0,0,312,312
2:30:00,0,0,0,0,0,0,0,1312,1312
2:35:00,0,0,0,0,0,0,0,1312,1312
2:40:00,0,0,0,0,0,0,0,62,62
2:45:00,0,0,0,0,0,0,0,62,62
2:50:00,0,0,0,0,0,0,0,62,62
2:55:00,0,80,0,0,0,0,79,62,221
3:00:00,0,251,0,0,0,0,249,62,561
3:05:00,0,322,0,0,0,0,240,62,624
3:10:00,0,493,0,0,0,0,240,62,795
3:15:00,0,476,0,0,0,0,232,62,770
3:20:00,0,402,0,0,0,0,159,62,623
3:25:00,0,234,0,0,0,0,0,62,296
3:30:00,0,160,0,0,0,0,0,62,222
3:35:00,0,0,0,0,0,0,0,62,62
3:40:00,0,0,0,0,0,0,0,102,102
3:45:00,0,0,0,0,0,0,0,102,102
3:50:00,0,0,0,0,0,0,0,102,102
3:55:00,0,0,0,0,0,0,0,102,102
4:00:00,0,0,0,0,0,0,0,102,102
4:05:00,0,80,0,0,0,0,79,102,261
4:10:00,0,251,0,0,0,0,249,102,601
4:15:00,0,322,0,0,0,0,240,102,664
4:20:00,0,493,0,0,0,0,240,102,835
4:25:00,0,476,0,0,0,0,232,102,810
4:30:00,0,402,0,0,0,0,159,102,663
4:35:00,0,234,0,0,0,0,0,102,336
4:40:00,0,160,0,0,0,0,0,62,222
4:45:00,0,0,0,0,0,0,0,62,62
4:50:00,0,0,0,0,0,0,0,62,62
4:55:00,0,0,0,0,0,0,0,62,62
5:00:00,0,0,0,0,0,0,0,62,62
5:05:00,0,0,0,0,0,0,0,62,62
5:10:00,0,0,0,0,0,0,0,62,62
5:15:00,0,80,0,0,0,0,79,62,221
5:20:00,0,251,0,0,0,0,249,62,561
5:25:00,0,322,0,0,0,0,240,62,624
5:30:00,0,493,0,0,0,0,240,62,795
5:35:00,400,476,0,0,0,0,883,62,1822
5:40:00,400,402,0,0,0,0,79,92,973
5:45:00,400,234,0,0,0,0,0,92,726
5:50:00,400,160,0,0,0,0,0,92,652
5:55:00,400,0,0,0,0,0,0,92,492
6:00:00,0,0,0,0,0,0,0,92,92
6:05:00,0,0,0,0,0,0,79,92,171
6:10:00,820,0,0,0,0,0,249,62,1131
6:15:00,820,0,0,0,0,0,257,62,1139
6:20:00,820,0,0,0,0,0,249,62,1131
6:25:00,820,80,0,0,0,0,240,62,1202
6:30:00,820,251,0,0,0,0,240,62,1373
6:35:00,820,322,0,0,0,0,232,62,1436
6:40:00,820,493,0,0,0,0,240,62,1615
6:45:00,820,476,0,0,0,0,232,62,1590
6:50:00,820,402,0,0,0,0,199,62,1484
6:55:00,820,234,0,0,0,0,79,62,1195
7:00:00,820,160,0,0,0,0,0,62,1042
7:05:00,820,0,0,0,0,0,0,962,1782
7:10:00,820,0,0,0,0,0,0,962,1782
7:15:00,820,0,0,0,0,0,0,962,1782
7:20:00,1220,0,0,0,0,0,0,962,2182
7:25:00,1220,0,0,0,0,0,0,962,2182
7:30:00,1220,0,0,0,0,0,0,962,2182
7:35:00,1220,80,0,0,0,0,79,962,2341
7:40:00,1220,251,0,0,0,0,249,962,2681
7:45:00,1220,322,0,0,0,0,240,962,2744
7:50:00,1220,493,0,0,0,0,240,962,2915
7:55:00,400,476,0,0,0,0,232,62,1170
8:00:00,400,402,0,0,0,0,159,62,1023
8:05:00,400,234,0,0,0,0,0,62,696
8:10:00,400,160,0,0,0,0,0,92,652
8:15:00,400,0,0,0,0,0,0,272,672
8:20:00,400,0,0,0,0,0,0,272,672
8:25:00,400,0,0,0,0,0,0,272,672
8:30:00,400,0,0,0,0,0,0,272,672
8:35:00,0,0,0,0,0,0,0,302,302
8:40:00,0,0,0,0,0,0,0,302,302
8:45:00,0,80,0,0,0,0,79,302,461
8:50:00,0,251,0,0,0,0,249,332,831
8:55:00,200,322,0,0,0,0,240,332,1094
9:00:00,200,493,0,0,0,0,240,302,1235
9:05:00,1020,476,0,0,0,0,232,552,2280
9:10:00,1020,402,0,0,0,0,159,552,2133
9:15:00,1020,234,0,0,0,0,0,552,1806
9:20:00,1020,160,0,0,0,0,0,552,1732
9:25:00,1020,0,0,0,0,0,0,552,1572
9:30:00,1840,0,0,0,0,0,0,552,2392
9:35:00,1840,0,0,0,0,0,0,372,2212
9:40:00,1840,0,0,0,0,0,0,372,2212
9:45:00,1020,0,0,0,0,0,0,372,1392
9:50:00,200,0,0,0,0,0,0,372,572
9:55:00,200,80,0,0,0,0,79,372,731
10:00:00,0,251,0,0,0,0,249,372,871
10:05:00,0,322,0,0,0,0,240,342,904
10:10:00,0,493,0,0,0,0,240,342,1075
10:15:00,0,476,0,0,0,0,232,342,1050
10:20:00,0,402,0,0,0,0,159,312,873
10:25:00,0,890,0,0,0,0,0,312,1202
10:30:00,0,80,0,0,0,0,0,312,392
10:35:00,0,0,0,0,0,0,0,312,312
10:40:00,120,0,0,0,0,0,0,312,432
10:45:00,120,0,0,0,0,0,0,312,432
10:50:00,120,0,0,0,0,0,0,312,432
10:55:00,120,80,0,0,0,0,0,312,512
11:00:00,120,251,0,0,0,0,0,62,433
11:05:00,120,339,0,0,0,0,79,62,600
11:10:00,120,501,0,0,0,0,249,62,932
11:15:00,120,484,0,0,0,0,240,62,907
11:20:00,120,484,0,0,0,0,240,62,907
11:25:00,120,468,0,0,0,0,232,242,1062
11:30:00,120,402,0,0,0,0,159,242,923
11:35:00,120,234,0,0,0,0,0,422,776
11:40:00,120,201,0,0,0,0,0,422,743
11:45:00,120,80,0,0,0,0,0,242,442
11:50:00,120,0,0,0,0,0,0,242,362
11:55:00,120,0,0,0,0,0,0,242,362
12:00:00,120,0,0,0,0,0,0,242,362
12:05:00,120,0,0,0,0,0,0,242,362
12:10:00,0,0,0,0,0,0,0,242,242
12:15:00,0,80,0,0,0,0,79,242,401
12:20:00,0,251,0,0,0,0,249,242,741
12:25:00,0,322,0,0,0,0,240,242,804
12:30:00,0,493,0,0,0,0,240,242,975
12:35:00,0,476,0,0,0,0,232,242,950
12:40:00,0,402,0,0,0,0,159,242,803
12:45:00,0,234,0,0,0,0,0,242,476
12:50:00,0,160,0,0,0,0,0,62,222
12:55:00,120,0,0,0,0,0,0,62,182
13:00:00,120,0,0,0,0,0,0,62,182
13:05:00,120,0,0,0,0,0,0,62,182
13:10:00,120,0,0,0,0,0,0,62,182
13:15:00,120,0,0,0,0,0,0,62,182
13:20:00,120,0,0,0,0,0,0,62,182
13:25:00,120,80,0,0,0,0,79,62,341
13:30:00,120,251,0,0,0,0,249,62,681
13:35:00,120,322,0,0,0,0,240,62,744
13:40:00,120,493,0,0,0,0,240,62,915
13:45:00,120,476,0,0,0,0,232,62,890
13:50:00,120,402,0,0,0,0,159,62,743
13:55:00,120,234,0,0,0,0,0,62,416
14:00:00,120,160,0,0,0,0,0,62,342
14:05:00,520,0,0,0,0,0,0,62,582
14:10:00,400,0,0,0,0,0,0,182,582
14:15:00,400,0,0,0,0,0,0,182,582
14:20:00,400,0,0,0,0,0,0,362,762
14:25:00,400,0,0,0,0,0,0,362,762
14:30:00,400,0,0,0,0,0,0,362,762
14:35:00,400,80,0,0,0,0,79,247,806
14:40:00,0,251,0,0,0,0,249,67,566
14:45:00,0,322,0,0,0,0,240,67,629
14:50:00,0,493,0,0,0,0,240,67,800
14:55:00,0,476,0,0,0,0,232,67,775
15:00:00,0,402,0,0,0,0,159,67,628
15:05:00,0,234,0,0,0,0,0,67,301
15:10:00,240,160,0,0,0,0,0,67,467
15:15:00,240,0,0,0,0,0,0,67,307
15:20:00,480,0,0,0,0,0,0,67,547
15:25:00,480,0,0,0,0,0,0,67,547
15:30:00,480,0,0,0,0,0,0,67,547
15:35:00,480,0,0,0,0,0,0,67,547
15:40:00,480,0,0,0,0,0,0,67,547
15:45:00,480,80,0,0,0,0,79,67,706
15:50:00,480,251,0,0,0,0,249,67,1046
15:55:00,600,322,0,0,0,0,240,67,1229
16:00:00,1420,493,0,0,0,0,240,67,2220
16:05:00,1420,476,0,0,0,0,232,67,2195
16:10:00,1420,402,0,0,0,0,159,67,2048
16:15:00,1420,234,0,0,0,0,0,967,2621
16:20:00,2120,160,0,0,0,0,0,962,3242
16:25:00,1880,0,0,0,0,0,0,962,2842
16:30:00,1880,0,0,0,0,0,0,962,2842
16:35:00,1880,0,0,0,0,0,0,962,2842
16:40:00,1880,0,0,0,0,0,0,962,2842
16:45:00,1640,0,0,0,0,0,0,962,2602
16:50:00,1840,0,0,0,0,0,0,967,2807
16:55:00,2660,80,0,0,0,0,79,967,3786
17:00:00,2660,251,0,0,0,0,249,967,4126
17:05:00,2660,322,0,0,0,0,240,967,4189
17:10:00,2660,493,0,0,0,0,240,967,4360
17:15:00,2660,476,0,0,0,0,232,967,4335
17:20:00,1840,402,0,0,0,0,159,962,3363
17:25:00,2080,234,0,0,0,0,0,962,3276
17:30:00,1260,160,0,0,0,0,0,962,2382
17:35:00,1660,0,0,0,0,0,0,1062,2722
17:40:00,1660,0,0,0,0,0,0,1062,2722
17:45:00,1660,0,0,0,0,0,0,162,1822
17:50:00,2480,0,1600,0,0,0,0,162,4242
17:55:00,2680,0,1600,0,0,0,0,162,4442
18:00:00,2100,0,1600,0,0,0,0,162,3862
18:05:00,2100,80,1600,0,0,0,79,162,4021
18:10:00,2500,251,1600,0,0,0,249,162,4761
18:15:00,2500,322,1600,0,0,0,240,162,4824
18:20:00,2300,493,1600,0,0,0,240,162,4795
18:25:00,2060,1132,1600,0,0,0,232,162,5187
18:30:00,1900,322,1600,0,0,0,159,162,4143
18:35:00,1900,234,1600,0,0,0,0,162,3896
18:40:00,1080,160,1600,0,0,0,0,262,3102
18:45:00,1080,0,0,0,0,0,0,262,1342
18:50:00,1280,0,0,0,0,0,0,262,1542
18:55:00,1280,80,0,0,0,0,0,262,1622
19:00:00,1280,251,0,0,0,0,0,262,1793
19:05:00,1280,259,0,0,0,0,0,262,1801
19:10:00,2100,251,0,0,0,0,0,162,2513
19:15:00,1900,242,0,0,0,0,79,162,2383
19:20:00,1300,242,0,0,0,0,249,162,1953
19:25:00,1300,314,0,0,0,0,240,67,1921
19:30:00,1300,493,0,0,0,0,240,97,2130
19:35:00,1300,476,0,0,0,0,232,97,2105
19:40:00,2120,443,0,0,0,0,159,347,3069
19:45:00,1300,314,0,0,0,0,0,597,2211
19:50:00,1180,160,0,0,0,0,0,602,1942
19:55:00,940,0,0,467,0,0,0,852,2259
20:00:00,940,0,0,467,0,0,0,822,2229
20:05:00,940,0,0,467,0,0,0,822,2229
20:10:00,240,0,0,467,0,0,0,822,1529
20:15:00,240,0,0,467,0,0,0,1002,1709
20:20:00,240,0,0,467,0,0,0,1002,1709
20:25:00,480,80,0,467,0,0,79,997,2103
20:30:00,120,251,0,467,0,0,249,992,2078
20:35:00,240,322,0,0,0,0,240,992,1794
20:40:00,440,493,0,467,0,0,240,992,2632
20:45:00,320,476,0,467,0,0,232,992,2487
20:50:00,320,402,0,467,0,0,159,992,2340
20:55:00,320,234,0,467,0,0,0,992,2013
21:00:00,200,160,0,467,0,0,0,742,1569
21:05:00,400,0,0,467,0,0,0,742,1609
21:10:00,400,0,0,0,0,0,0,742,1142
21:15:00,400,0,0,0,0,0,0,742,1142
21:20:00,400,0,0,0,0,0,0,742,1142
21:25:00,200,0,0,0,0,0,0,742,942
21:30:00,200,0,0,0,0,0,0,492,692
21:35:00,200,80,0,0,0,0,79,492,851
21:40:00,200,251,0,0,0,0,249,242,941
21:45:00,200,322,0,0,0,0,240,242,1004
21:50:00,0,493,0,0,0,0,240,242,975
21:55:00,0,476,0,0,0,0,232,242,950
22:00:00,0,402,0,0,0,0,159,242,803
22:05:00,0,234,0,0,0,0,0,312,546
22:10:00,0,160,0,0,0,0,0,312,472
22:15:00,0,0,0,0,0,0,0,312,312
22:20:00,0,0,0,0,0,0,0,312,312
