*title,can_gen_med_y3,,,,,,,
*note,Each row corresponds to 5 minutes. The first row starts Jan 1 12:00,,,,,,,
*header,Lights,Refrigerator,Stove,Dishwasher,Washer,Dryer,Freezer,Other_appliances
*data,100,242,0,0,0,0,0,62
*data,100,242,0,0,0,0,0,62
*data,100,234,0,0,0,0,0,62
*data,200,160,0,0,0,0,0,62
*data,200,0,0,0,0,0,0,62
*data,200,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,61,62
*data,100,0,0,0,0,0,191,62
*data,100,0,0,0,0,0,185,62
*data,100,0,0,0,0,0,185,62
*data,410,80,0,0,0,0,178,62
*data,410,251,0,0,0,0,122,62
*data,410,242,0,0,0,0,0,62
*data,410,242,0,0,0,0,0,62
*data,410,234,0,0,0,0,0,62
*data,820,160,0,0,0,0,0,62
*data,410,0,0,0,0,0,0,62
*data,610,0,0,0,0,0,0,62
*data,610,0,0,0,0,0,0,62
*data,610,0,0,0,0,0,0,62
*data,610,0,0,0,0,0,61,62
*data,610,0,0,0,0,0,191,62
*data,610,0,0,0,0,0,185,62
*data,200,0,0,0,0,0,185,62
*data,0,80,0,0,0,0,679,62
*data,0,251,0,0,0,0,61,312
*data,200,242,0,0,0,0,0,312
*data,200,242,0,0,0,0,0,312
*data,200,234,0,0,0,0,0,312
*data,200,160,0,0,0,0,0,312
*data,400,0,0,0,0,0,61,62
*data,400,0,0,0,0,0,191,62
*data,460,0,0,0,0,0,197,62
*data,460,0,0,0,0,0,191,62
*data,460,0,0,0,0,0,185,62
*data,460,0,0,0,0,0,185,62
*data,260,0,0,0,0,0,178,312
*data,260,0,0,0,0,0,185,312
*data,260,80,0,0,0,0,178,312
*data,260,251,0,0,0,0,153,562
*data,320,242,0,0,0,0,61,562
*data,320,242,0,0,0,0,0,62
*data,260,234,0,0,0,0,0,92
*data,260,160,0,0,0,0,0,192
*data,260,0,0,0,0,0,0,192
*data,60,0,0,0,0,0,0,192
*data,60,0,0,0,0,0,0,192
*data,60,0,0,0,0,0,0,192
*data,60,0,0,0,0,0,61,92
*data,160,0,0,0,0,0,191,92
*data,160,0,0,0,0,0,185,92
*data,160,0,0,0,0,0,185,92
*data,160,80,0,0,0,0,178,92
*data,160,251,0,0,0,0,122,92
*data,160,242,0,0,0,0,0,92
*data,100,242,0,0,0,0,0,92
*data,100,234,0,0,0,0,0,92
*data,100,160,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,200,0,0,0,0,0,0,92
*data,200,0,0,0,0,0,0,92
*data,260,0,0,0,0,0,61,92
*data,260,0,0,467,0,0,191,62
*data,260,0,0,467,0,0,185,62
*data,260,0,0,467,0,0,185,62
*data,260,80,0,467,0,0,178,62
*data,260,251,0,467,0,0,122,62
*data,260,242,0,467,0,0,0,62
*data,260,242,0,467,0,0,0,62
*data,260,234,0,467,0,0,0,62
*data,260,160,0,467,0,0,0,62
*data,260,0,0,0,0,0,0,62
*data,260,0,0,0,0,0,0,62
*data,260,0,0,0,0,0,0,62
*data,260,0,0,0,0,0,0,312
*data,260,0,0,0,0,0,61,312
*data,260,0,0,0,0,0,191,312
*data,260,0,0,0,0,0,185,312
*data,260,0,0,0,0,0,185,312
*data,260,80,0,0,0,0,178,317
*data,260,251,0,0,0,0,122,317
*data,260,242,0,0,0,0,0,317
*data,200,242,0,0,0,0,0,317
*data,0,234,1600,0,0,0,0,317
*data,0,160,1600,0,0,0,0,317
*data,0,0,1600,0,0,0,0,417
*data,0,0,1600,0,0,0,0,417
*data,0,0,1600,0,0,0,0,417
*data,0,0,1600,0,0,0,0,417
*data,0,0,1600,0,0,0,61,417
*data,0,0,1600,0,0,0,191,417
*data,0,0,1600,0,0,0,185,417
*data,0,0,0,0,0,0,185,417
*data,0,80,0,0,0,0,178,417
*data,0,251,0,0,0,0,122,417
*data,0,242,0,0,0,0,0,167
*data,0,242,0,0,0,0,0,167
*data,0,234,0,0,0,0,0,67
*data,0,160,0,0,0,0,0,247
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,1600,0,0,0,61,242
*data,0,0,1600,0,0,0,191,242
*data,0,0,1600,0,0,0,185,272
*data,0,0,1600,0,0,0,185,272
*data,0,80,1600,0,0,0,178,242
*data,0,251,1600,0,0,0,122,242
*data,0,242,1600,0,0,0,0,242
*data,0,242,1600,0,0,0,0,242
*data,0,234,1600,0,0,0,0,242
*data,0,160,1600,0,0,0,0,242
*data,0,0,1600,0,0,0,0,242
*data,0,0,1600,0,0,0,0,242
*data,0,0,1600,0,0,0,0,242
*data,0,0,1600,0,0,0,0,242
*data,0,0,0,0,0,0,61,242
*data,0,0,0,0,0,0,191,242
*data,100,0,0,0,0,0,185,242
*data,100,0,0,0,0,0,185,62
*data,100,80,0,0,0,0,178,62
*data,160,251,0,0,0,0,122,62
*data,160,242,0,0,0,0,0,62
*data,160,242,0,0,0,0,0,62
*data,160,234,0,0,0,0,0,62
*data,160,160,0,0,0,0,0,62
*data,160,0,0,0,0,0,0,62
*data,160,0,0,0,0,0,0,62
*data,160,0,0,0,0,0,0,62
*data,160,0,0,0,0,0,0,62
*data,570,0,0,0,0,0,61,162
*data,570,0,0,0,0,0,191,162
*data,160,0,0,0,0,0,185,162
*data,160,0,0,0,0,0,185,162
*data,60,80,0,0,0,0,178,162
*data,60,251,0,0,0,0,122,162
*data,260,242,0,0,0,0,0,162
*data,260,242,0,0,0,0,0,162
*data,260,234,0,0,0,0,0,162
*data,260,160,0,0,0,0,0,162
*data,460,0,0,0,0,0,0,62
*data,870,0,0,0,0,0,0,62
*data,870,0,0,0,0,0,0,62
*data,810,0,0,0,0,0,0,62
*data,810,0,0,0,0,0,61,62
*data,930,0,0,0,0,0,191,62
*data,930,0,0,0,0,0,185,62
*data,930,0,0,0,0,0,185,62
*data,930,80,0,0,0,0,178,62
*data,930,251,0,0,0,0,122,62
*data,930,242,0,0,0,0,0,62
*data,930,242,0,0,0,0,0,62
*data,730,234,0,0,0,0,0,62
*data,730,160,0,0,0,0,0,62
*data,730,0,0,0,0,0,0,62
*data,610,0,0,0,0,0,0,62
*data,610,0,0,0,0,0,0,62
*data,710,0,0,0,0,0,0,62
*data,910,0,0,0,0,0,61,62
*data,500,0,0,0,0,0,191,162
*data,500,0,0,0,0,0,185,162
*data,600,0,0,0,0,0,185,162
*data,600,80,0,0,0,0,178,162
*data,600,251,0,0,0,0,122,162
*data,660,242,0,0,0,0,0,162
*data,660,242,0,0,0,0,0,162
*data,660,234,0,0,0,0,0,162
*data,460,160,0,0,0,0,0,162
*data,460,0,0,0,0,0,0,182
*data,460,0,0,0,0,0,0,182
*data,460,0,0,0,0,0,0,182
*data,460,0,0,0,0,0,0,182
*data,560,0,0,0,0,0,61,282
*data,560,0,0,0,0,0,191,282
*data,560,0,0,0,0,0,185,282
*data,620,0,0,0,0,0,185,282
*data,620,80,0,0,0,0,178,162
*data,520,251,0,0,0,0,122,162
*data,420,242,0,0,0,0,0,162
*data,420,242,0,0,0,0,0,162
*data,620,234,0,0,0,0,0,162
*data,620,160,0,0,0,0,0,162
*data,520,0,0,0,0,0,0,162
*data,460,0,0,0,0,0,0,162
*data,460,0,0,0,0,0,0,162
*data,460,0,0,0,0,0,0,162
*data,400,0,0,0,0,0,61,192
*data,400,0,0,0,0,0,191,192
*data,400,0,0,0,0,0,185,92
*data,400,0,0,0,0,0,185,92
*data,400,80,0,0,0,0,178,92
*data,400,251,0,0,0,0,122,92
*data,400,242,0,0,0,0,0,342
*data,400,242,0,0,505,0,0,342
*data,400,234,0,0,505,0,0,342
*data,400,160,0,0,505,0,0,342
*data,400,0,0,0,0,0,0,342
*data,400,0,0,0,0,0,0,342
*data,610,0,0,0,505,0,0,92
*data,610,0,0,0,505,0,0,92
*data,610,0,0,0,505,0,61,92
*data,610,0,0,0,0,0,191,62
*data,410,0,0,0,0,0,185,62
*data,410,0,0,0,0,0,185,62
*data,410,80,0,0,0,0,178,62
*data,410,251,0,0,0,0,122,62
*data,410,242,0,0,0,0,0,62
*data,410,242,0,0,0,4115,0,62
*data,410,234,0,0,0,4115,0,62
*data,410,160,0,0,0,4115,0,62
*data,410,0,0,0,0,4115,0,62
*data,410,0,0,0,0,4115,0,62
*data,410,0,0,0,0,4115,0,62
*data,410,0,0,0,0,0,0,62
*data,410,0,0,0,0,0,61,62
*data,410,0,0,0,0,4115,191,62
*data,410,0,0,0,0,4115,185,62
*data,410,0,0,0,0,4115,185,62
*data,410,80,0,0,0,4115,178,62
*data,410,251,0,0,0,4115,122,62
*data,410,242,0,0,0,4115,0,312
*data,0,242,0,0,0,4115,0,312
*data,0,234,0,0,0,4115,0,342
*data,0,160,0,0,0,4115,0,342
*data,0,0,0,0,0,4115,0,342
*data,0,0,0,0,0,4115,0,342
*data,0,0,0,0,0,0,0,342
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,61,62
*data,200,0,0,0,0,0,191,62
*data,200,0,0,0,0,0,185,62
*data,200,80,0,0,0,0,185,62
*data,200,251,0,0,0,0,178,62
*data,200,242,0,0,0,0,122,162
*data,200,242,0,0,0,0,0,162
*data,200,234,0,0,0,0,0,162
*data,200,160,0,0,0,0,0,162
*data,200,0,0,0,0,0,0,162
*data,200,0,0,0,0,0,0,162
*data,200,0,0,0,0,0,0,162
*data,200,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,61,162
*data,0,0,0,0,0,0,191,162
*data,0,0,0,0,0,0,185,162
*data,0,80,0,0,0,0,185,62
*data,0,251,0,0,0,0,178,62
*data,0,242,0,0,0,0,122,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,67
*data,0,0,0,0,0,0,0,67
*data,0,0,0,0,0,0,0,167
*data,0,0,0,0,0,0,0,167
*data,0,0,0,0,0,0,0,167
*data,0,0,0,0,0,0,0,167
*data,0,0,0,0,0,0,61,167
*data,0,0,0,0,0,0,191,167
*data,0,0,0,0,0,0,185,162
*data,0,80,0,0,0,0,185,162
*data,0,251,0,0,0,0,178,192
*data,0,242,0,0,0,0,122,192
*data,100,242,0,0,0,0,0,192
*data,100,234,0,0,0,0,0,192
*data,0,160,0,0,0,0,0,192
*data,0,0,0,0,0,0,0,192
*data,0,0,0,0,0,0,0,222
*data,0,0,0,0,0,0,0,222
*data,0,0,0,0,0,0,0,222
*data,0,0,0,0,0,0,0,222
*data,0,0,0,0,0,0,61,122
*data,0,0,0,0,0,0,191,122
*data,0,0,0,0,0,0,185,122
*data,0,80,0,0,0,0,185,122
*data,0,251,0,0,0,0,178,127
*data,0,242,0,0,0,0,122,127
*data,0,242,0,0,0,0,0,127
*data,0,234,0,0,0,0,0,127
*data,0,160,0,0,0,0,0,127
*data,0,0,0,0,0,0,0,127
*data,0,0,0,0,0,0,0,127
*data,0,0,0,0,0,0,0,127
*data,0,0,0,0,0,0,0,97
*data,100,0,0,0,0,0,0,97
*data,100,0,0,0,0,0,61,67
*data,100,0,0,0,0,0,191,67
*data,100,0,0,0,0,0,185,67
*data,100,80,0,0,0,0,185,67
*data,100,251,0,0,0,0,178,67
*data,100,242,0,0,0,0,122,97
*data,100,242,0,0,0,0,0,97
*data,100,234,0,0,0,0,0,97
*data,100,160,0,0,0,0,0,97
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,61,92
*data,0,0,0,0,0,0,191,92
*data,0,0,0,0,0,0,185,92
*data,0,80,0,0,0,0,185,92
*data,0,251,0,0,0,0,178,92
*data,0,242,0,0,0,0,122,342
*data,0,242,0,0,0,0,0,312
*data,0,234,0,0,0,0,0,312
*data,0,160,0,0,0,0,0,312
*data,120,0,0,0,0,0,0,312
*data,120,0,0,0,0,0,0,312
*data,120,0,0,0,0,0,0,312
*data,120,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,61,312
*data,60,0,0,0,0,0,191,492
*data,180,0,0,0,0,0,185,492
*data,180,80,0,0,0,0,185,492
*data,180,251,0,0,0,0,178,492
*data,180,242,0,0,0,0,122,492
*data,180,242,0,0,0,0,0,492
*data,180,234,0,0,0,0,0,492
*data,180,160,0,0,0,0,0,282
*data,180,0,0,0,0,0,0,382
*data,180,0,0,0,0,0,0,482
*data,300,0,0,0,0,0,0,482
*data,300,0,0,0,0,0,0,442
*data,300,0,0,0,0,0,0,442
*data,300,0,0,0,0,0,61,442
*data,300,0,0,0,0,0,191,442
*data,360,0,0,0,0,0,185,462
*data,360,80,0,0,0,0,185,462
*data,360,251,0,0,0,0,178,282
*data,240,242,0,0,0,0,122,282
*data,240,242,0,0,0,0,0,282
*data,240,234,0,0,0,0,0,282
*data,120,160,0,0,0,0,0,282
*data,120,0,0,0,0,0,0,282
*data,120,0,0,0,0,0,0,282
*data,60,0,0,0,0,0,0,282
*data,60,0,0,0,0,0,0,282
*data,470,0,0,0,0,0,0,182
*data,470,0,0,0,0,0,61,182
*data,470,0,0,0,0,0,191,182
*data,470,0,0,0,0,0,185,182
*data,470,80,0,0,0,0,185,182
*data,670,251,0,0,0,0,178,182
*data,670,242,0,0,0,0,122,182
*data,670,242,0,0,0,0,0,182
*data,670,234,0,0,0,0,0,182
*data,610,160,0,0,0,0,0,62
*data,610,0,0,0,0,0,0,67
*data,610,0,0,0,0,0,0,167
*data,610,0,0,0,0,0,0,67
*data,610,0,0,0,0,0,0,67
*data,610,0,0,0,0,0,0,67
*data,610,0,0,0,0,0,61,67
*data,610,0,0,0,0,0,191,67
*data,610,0,0,0,0,0,185,67
*data,610,80,0,0,0,0,185,67
*data,610,251,0,0,0,0,178,67
*data,200,242,0,0,0,0,122,67
*data,200,242,0,0,0,0,0,67
*data,200,234,0,0,0,0,0,67
*data,200,160,0,0,0,0,0,67
*data,0,0,0,0,0,0,0,67
*data,0,0,0,0,0,0,0,67
*data,0,0,0,0,0,0,0,67
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,61,62
*data,0,0,0,0,0,0,191,242
*data,0,0,0,0,0,0,185,242
*data,0,80,0,0,0,0,185,242
*data,0,251,0,0,0,0,178,242
*data,100,242,0,0,0,0,122,62
*data,100,242,0,0,0,0,0,62
*data,100,234,0,0,0,0,0,62
*data,100,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,61,242
*data,0,0,0,0,0,0,191,242
*data,0,0,0,0,0,0,185,272
*data,0,80,0,0,0,0,185,447
*data,0,251,0,0,0,0,178,447
*data,0,242,0,0,0,0,122,447
*data,0,242,0,0,0,0,0,447
*data,0,234,0,0,0,0,0,447
*data,0,160,0,0,0,0,0,447
*data,0,0,0,0,0,0,0,272
*data,0,0,0,0,0,0,0,272
*data,0,0,0,0,0,0,0,272
*data,0,0,0,0,0,0,0,272
*data,0,0,0,0,0,0,0,272
*data,0,0,0,0,0,0,61,272
*data,0,0,0,0,0,0,191,272
*data,0,0,0,0,0,0,185,272
*data,0,80,0,0,505,0,185,272
*data,0,251,0,0,505,0,178,242
*data,0,242,0,0,505,0,122,422
*data,0,242,0,0,0,0,0,242
*data,0,234,0,0,0,0,0,342
*data,60,160,0,0,505,0,0,342
*data,60,0,0,0,505,0,0,342
*data,60,0,0,0,505,0,0,342
*data,60,0,0,0,0,0,0,342
*data,60,0,0,0,0,0,0,342
*data,60,0,0,0,0,0,0,342
*data,60,0,0,0,0,0,61,342
*data,60,0,0,0,0,0,191,342
*data,60,0,0,0,0,0,185,342
*data,60,80,0,0,0,0,185,342
*data,60,251,0,0,0,4115,679,342
*data,160,242,0,0,0,4115,61,442
*data,160,242,0,0,0,4115,0,442
*data,570,234,0,0,0,4115,0,442
*data,160,160,0,0,0,4115,0,342
*data,160,0,0,0,0,4115,0,62
*data,160,0,0,0,0,4115,61,62
*data,160,0,0,0,0,4115,191,312
*data,570,0,0,0,0,0,197,312
*data,510,0,0,0,0,0,191,312
*data,60,0,0,0,0,0,185,312
*data,60,0,0,0,0,0,185,62
*data,60,0,0,0,0,0,178,62
*data,60,80,0,0,0,0,185,67
*data,60,251,0,0,0,4115,178,67
*data,160,242,0,0,0,4115,153,67
*data,160,242,0,0,0,4115,61,67
*data,160,234,0,0,0,4115,0,67
*data,180,160,0,0,0,4115,0,67
*data,280,0,0,0,0,4115,0,62
*data,280,0,0,0,0,4115,0,62
*data,280,0,0,0,0,4115,0,67
*data,280,0,0,0,0,4115,0,67
*data,60,0,0,0,0,4115,0,67
*data,60,0,0,0,0,4115,61,62
*data,120,0,0,0,0,4115,191,62
*data,120,0,0,0,0,0,185,62
*data,180,80,0,0,0,0,185,62
*data,300,251,0,0,0,0,178,62
*data,340,242,0,0,0,0,122,62
*data,340,242,0,0,0,0,0,62
*data,340,234,0,0,0,0,0,62
*data,380,160,0,0,0,0,0,62
*data,790,0,0,0,0,0,0,62
*data,790,0,0,0,0,0,0,162
*data,790,0,0,0,0,0,0,162
*data,790,0,0,0,0,0,0,162
*data,790,0,1600,0,0,0,0,162
*data,790,0,1600,0,0,0,61,162
*data,730,0,1600,0,0,0,191,162
*data,730,0,1600,0,0,0,185,162
*data,1040,80,1600,0,0,0,185,162
*data,980,251,1600,0,0,0,178,162
*data,980,242,1600,0,0,0,122,342
*data,980,242,1600,0,0,0,0,342
*data,670,234,1600,0,0,0,0,342
*data,670,160,1600,0,0,0,0,342
*data,870,0,1600,0,0,0,0,342
*data,870,0,1600,0,0,0,0,462
*data,1070,0,1600,0,0,0,0,462
*data,1070,0,1600,0,0,0,0,362
*data,1070,0,0,0,0,0,0,362
*data,1070,0,0,0,0,0,61,362
*data,1010,0,0,0,0,0,191,362
*data,660,0,0,0,0,0,185,362
*data,720,80,0,0,0,0,185,362
*data,640,251,0,0,0,0,178,362
*data,640,242,0,0,0,0,122,362
*data,640,242,0,0,0,0,0,362
*data,440,234,0,0,0,0,0,542
*data,320,160,0,0,0,0,0,542
*data,320,0,0,0,0,0,0,542
*data,320,0,0,0,0,0,0,542
*data,320,0,0,0,0,0,0,542
*data,320,0,0,0,0,0,0,362
*data,200,0,0,0,0,0,0,342
*data,300,0,0,0,0,0,61,342
*data,300,0,0,0,0,0,191,342
*data,300,0,0,0,0,0,185,342
*data,100,80,0,0,0,0,185,342
*data,100,251,0,0,0,0,178,342
*data,100,242,0,0,0,0,122,342
*data,100,242,0,0,0,0,0,342
*data,100,234,0,0,0,0,0,382
*data,100,160,0,0,0,0,0,382
*data,100,0,0,0,0,0,0,382
*data,100,0,0,0,0,0,0,382
*data,100,0,0,0,0,0,0,382
*data,100,0,0,0,0,0,0,382
*data,100,0,0,0,0,0,0,202
*data,100,0,0,0,0,0,61,202
*data,100,0,0,0,0,0,191,202
*data,100,0,0,0,0,0,185,202
*data,0,80,0,0,0,0,185,202
*data,0,251,0,0,0,0,178,202
*data,0,242,0,0,0,0,122,202
*data,0,242,0,0,0,0,0,452
*data,0,890,0,0,0,0,0,352
*data,0,80,0,0,0,0,0,352
*data,0,0,0,0,0,0,0,352
*data,0,0,0,0,0,0,0,352
*data,0,0,0,0,0,0,0,102
*data,0,0,0,0,0,0,0,102
*data,0,80,0,0,0,0,0,102
*data,0,251,0,0,0,0,61,132
*data,0,259,0,0,0,0,191,132
*data,0,251,0,0,0,0,185,132
*data,0,242,0,0,0,0,185,92
*data,0,242,0,0,0,0,178,92
*data,0,234,0,0,0,0,122,92
*data,0,242,0,0,0,0,0,92
*data,200,0,0,0,0,0,0,1067
*data,200,0,0,0,0,0,0,1062
*data,200,0,0,0,0,0,0,1062
*data,200,0,0,0,0,0,0,1062
*data,200,0,0,0,0,0,0,1062
*data,200,80,0,0,0,0,61,1062
*data,200,251,0,0,0,0,191,1062
*data,200,242,0,0,0,0,185,1062
*data,200,242,0,0,0,0,185,1062
*data,200,234,0,0,0,0,178,1062
*data,0,160,0,0,0,0,122,1062
*data,0,0,0,0,0,0,0,1062
*data,0,0,0,0,0,0,0,2562
*data,0,0,0,0,0,0,0,2562
*data,0,0,0,0,0,0,0,2562
*data,0,0,0,0,0,0,0,1562
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,61,62
*data,0,251,0,0,0,0,191,62
*data,0,242,0,0,0,0,185,62
*data,0,242,0,0,0,0,185,62
*data,0,234,0,0,0,0,178,62
*data,0,160,0,0,0,0,122,62
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,61,62
*data,0,251,0,0,0,0,191,62
*data,0,242,0,0,0,0,185,242
*data,0,242,0,0,0,0,185,242
*data,0,234,0,0,0,0,178,242
*data,0,160,0,0,0,0,122,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,80,0,0,0,0,61,62
*data,0,251,0,0,0,0,191,62
*data,0,242,0,0,0,0,185,62
*data,0,242,0,0,0,0,185,62
*data,0,234,0,0,0,0,679,62
*data,0,160,0,0,0,0,61,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,61,92
*data,0,0,0,0,0,0,191,92
*data,0,0,0,0,0,0,197,92
*data,410,0,0,0,0,0,191,92
*data,410,80,0,0,0,0,185,92
*data,410,251,0,0,0,0,185,92
*data,410,242,0,0,0,0,178,92
*data,410,242,0,0,0,0,185,92
*data,410,234,0,0,0,0,178,62
*data,410,160,0,0,0,0,153,62
*data,410,0,0,0,0,0,61,62
*data,410,0,0,0,0,0,0,62
*data,410,0,0,0,0,0,0,62
*data,510,0,0,0,0,0,0,62
*data,510,0,0,0,0,0,0,62
*data,510,0,0,0,0,0,0,62
*data,510,0,0,0,0,0,0,62
*data,510,0,0,0,0,0,0,62
*data,410,80,0,0,0,0,61,62
*data,410,251,0,0,0,0,191,62
*data,410,242,0,0,0,0,185,62
*data,410,242,0,0,0,0,185,62
*data,410,890,0,0,0,0,178,62
*data,410,80,0,0,0,0,122,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,80,0,0,0,0,0,92
*data,0,251,0,0,0,0,0,92
*data,0,259,0,0,0,0,0,92
*data,0,251,0,0,0,0,0,92
*data,0,242,0,0,0,0,61,92
*data,0,242,0,0,0,0,191,92
*data,0,234,0,0,0,0,185,92
*data,0,242,0,0,0,0,185,92
*data,0,234,0,0,0,0,178,92
*data,0,201,0,0,0,0,122,92
*data,0,80,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,100,0,0,0,0,0,0,97
*data,100,0,0,0,0,0,0,97
*data,100,0,0,0,0,0,0,97
*data,0,0,0,0,0,0,0,97
*data,0,0,0,0,0,0,0,97
*data,0,0,0,0,0,0,0,97
*data,0,80,0,0,0,0,61,97
*data,0,251,0,0,0,0,191,197
*data,0,242,0,0,0,0,185,197
*data,0,242,0,0,0,0,185,197
*data,0,234,0,0,0,0,178,202
*data,0,160,0,0,0,0,122,202
*data,0,0,0,0,0,0,0,202
*data,0,0,0,0,0,0,0,202
*data,0,0,0,0,0,0,0,202
*data,0,0,0,0,0,0,0,202
*data,0,0,0,0,0,0,0,202
*data,0,0,0,0,0,0,0,202
*data,0,0,0,0,0,0,0,97
*data,0,0,0,0,0,0,0,97
*data,0,80,0,0,0,0,61,97
*data,0,251,0,0,0,0,191,97
*data,0,242,0,0,0,0,185,97
*data,0,242,0,0,0,0,185,97
*data,0,234,0,0,0,0,178,67
*data,0,160,0,0,0,0,122,67
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,61,62
*data,0,251,0,0,0,0,191,62
*data,0,242,0,0,0,0,185,62
*data,0,242,0,0,0,0,185,62
*data,200,234,0,0,0,0,178,62
*data,200,160,0,0,0,0,122,62
*data,200,0,0,0,0,0,0,62
*data,200,0,0,0,0,0,0,62
*data,200,0,0,0,0,0,0,62
*data,200,0,0,0,0,0,0,62
*data,200,0,0,0,0,0,0,62
