*title,can_gen_low_Y1,,,,,,,
*note,Each row corresponds to 5 minutes. The first row starts Jan 1 12:00,,,,,,,
*header,Lights,Refrigerator,Stove,Dishwasher,Washer,Dryer,Freezer,Other_appliances
*data,200,0,0,0,0,0,0,62
*data,200,0,0,0,0,0,0,62
*data,250,0,0,0,0,0,0,62
*data,190,80,0,0,0,0,0,62
*data,190,251,0,0,0,0,0,62
*data,190,242,0,0,0,0,0,62
*data,160,242,0,0,0,0,0,62
*data,160,234,0,0,0,0,0,62
*data,160,160,0,0,0,0,0,62
*data,160,0,0,0,0,0,0,62
*data,110,0,0,0,0,0,0,62
*data,110,0,0,0,0,0,0,62
*data,110,0,0,0,0,0,0,62
*data,110,0,0,0,0,0,0,62
*data,315,0,0,0,0,0,0,62
*data,315,0,0,0,0,0,0,62
*data,315,0,0,0,0,0,0,62
*data,315,80,1600,0,0,0,0,62
*data,255,251,1600,0,0,0,0,62
*data,255,242,1600,0,0,0,0,62
*data,255,242,1600,0,0,0,0,62
*data,285,890,1600,0,0,0,0,62
*data,285,80,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,130,0,0,0,0,0,0,62
*data,130,0,0,0,0,0,0,62
*data,130,80,0,0,0,0,0,62
*data,190,251,0,0,0,0,0,62
*data,290,259,0,0,0,0,0,1062
*data,350,251,0,0,0,0,0,1062
*data,450,242,0,0,0,0,0,1062
*data,450,242,0,0,0,0,0,1062
*data,450,234,0,0,0,0,0,1062
*data,500,242,0,0,0,0,0,1062
*data,400,234,1600,0,0,0,0,1062
*data,500,201,1600,0,0,0,0,1062
*data,560,80,1600,0,0,0,0,1062
*data,560,0,1600,0,0,0,0,1062
*data,560,0,1600,0,0,0,0,1062
*data,560,0,0,0,0,0,0,1062
*data,560,0,0,0,0,0,0,1062
*data,560,0,0,0,0,0,0,1062
*data,560,0,1600,0,0,0,0,62
*data,500,0,1600,0,0,0,0,62
*data,500,80,1600,0,0,0,0,62
*data,705,251,1600,0,0,0,0,62
*data,665,242,1600,0,0,0,0,92
*data,695,242,0,0,0,0,0,92
*data,490,234,0,0,0,0,0,92
*data,540,160,0,0,0,0,0,92
*data,580,0,0,0,0,0,0,92
*data,450,0,0,0,0,0,0,92
*data,290,0,0,0,0,0,0,92
*data,220,0,0,0,0,0,0,92
*data,200,0,0,0,0,0,0,92
*data,405,0,0,0,0,0,0,92
*data,465,0,0,0,0,0,0,132
*data,465,0,0,0,0,0,0,382
*data,310,80,0,0,0,0,0,382
*data,310,251,0,0,0,0,0,132
*data,310,242,0,0,0,0,0,132
*data,250,242,0,0,0,0,0,132
*data,250,234,0,0,0,0,0,132
*data,250,160,0,0,0,0,0,132
*data,250,0,0,0,0,0,0,132
*data,200,0,0,0,0,0,0,102
*data,250,0,0,0,0,0,0,62
*data,250,0,0,0,0,0,0,62
*data,250,0,0,0,0,0,0,62
*data,260,0,0,0,0,0,0,62
*data,260,0,0,0,0,0,0,62
*data,230,0,0,0,0,0,0,62
*data,230,80,0,0,0,0,0,62
*data,170,251,0,0,0,0,0,62
*data,110,242,0,0,0,0,0,62
*data,110,242,0,0,0,0,0,62
*data,110,234,0,0,0,0,0,62
*data,110,160,0,0,0,0,0,62
*data,170,0,0,0,0,0,0,62
*data,170,0,0,0,0,0,0,62
*data,170,0,0,0,0,0,0,62
*data,110,0,0,0,0,0,0,62
*data,110,0,0,0,0,0,0,62
*data,110,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,182
*data,0,242,0,0,0,0,0,182
*data,0,242,0,0,0,0,0,182
*data,0,234,0,0,0,0,0,182
*data,0,160,0,0,0,0,0,182
*data,0,0,0,0,0,0,0,182
*data,0,0,0,0,0,0,0,182
*data,0,0,0,0,0,0,0,182
*data,0,0,0,0,0,0,0,182
*data,0,0,0,0,0,0,0,182
*data,0,0,0,0,0,0,0,182
*data,60,0,0,0,0,0,0,182
*data,60,0,0,0,0,0,0,282
*data,60,80,0,0,0,0,0,282
*data,60,251,0,0,0,0,0,282
*data,60,242,0,0,0,0,0,282
*data,60,242,0,0,0,0,0,162
*data,60,234,0,0,0,0,0,162
*data,60,160,0,0,0,0,0,162
*data,60,0,0,0,0,0,0,162
*data,60,0,0,0,0,0,0,162
*data,60,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,1600,0,0,0,0,62
*data,0,160,1600,0,0,0,0,62
*data,0,0,1600,0,0,0,0,62
*data,0,0,1600,0,0,0,0,62
*data,0,0,1600,0,0,0,0,62
*data,0,0,1600,0,0,0,0,62
*data,0,0,1600,0,0,0,0,62
*data,0,0,1600,0,0,0,0,62
*data,0,0,1600,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,80,0,0,0,0,0,162
*data,0,251,0,0,0,0,0,162
*data,0,242,0,0,0,0,0,162
*data,0,242,0,0,0,0,0,162
*data,0,890,0,0,0,0,0,162
*data,0,80,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,1062
*data,0,0,0,0,0,0,0,1062
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,80,0,0,0,0,0,282
*data,0,251,0,0,0,0,0,282
*data,0,259,0,0,0,0,0,282
*data,0,251,0,0,0,0,0,282
*data,0,242,0,0,0,0,0,182
*data,0,242,0,0,0,0,0,182
*data,0,234,0,0,0,0,0,182
*data,0,242,0,0,0,0,0,182
*data,0,234,0,0,0,0,0,182
*data,0,201,0,0,0,0,0,182
*data,0,80,0,0,0,0,0,182
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,90,80,0,0,0,0,0,62
*data,120,251,0,0,0,0,0,62
*data,90,242,0,0,0,0,0,62
*data,90,242,0,0,0,0,0,62
*data,90,234,0,0,0,0,0,62
*data,90,160,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,30,0,1600,0,0,0,0,62
*data,30,0,1600,0,0,0,0,62
*data,30,0,1600,0,0,0,0,62
*data,30,0,1600,0,0,0,0,62
*data,30,80,1600,0,0,0,0,62
*data,30,251,1600,0,0,0,0,62
*data,30,242,1600,0,0,0,0,62
*data,30,242,1600,0,0,0,0,62
*data,30,234,1600,0,0,0,0,62
*data,30,160,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,80,0,0,0,0,0,62
*data,30,251,0,0,0,0,0,62
*data,30,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,80,0,0,0,0,0,312
*data,0,251,0,0,0,0,0,312
*data,0,242,0,0,0,0,0,312
*data,0,242,0,0,0,0,0,312
*data,0,234,0,0,0,0,0,312
*data,0,160,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,205,0,0,0,0,0,0,92
*data,205,80,0,0,0,0,0,212
*data,205,251,0,0,0,0,0,212
*data,205,242,0,0,0,0,0,212
*data,205,242,0,0,0,0,0,212
*data,205,234,0,0,0,0,0,212
*data,205,160,0,0,0,0,0,212
*data,205,0,0,0,0,0,0,92
*data,205,0,0,0,0,0,0,92
*data,205,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,0,0,0,0,0,0,92
*data,0,80,0,0,0,0,0,92
*data,0,251,0,0,0,0,0,92
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,80,0,0,0,0,0,62
*data,100,251,0,0,0,0,0,62
*data,100,242,0,0,0,0,0,62
*data,100,242,0,0,0,0,0,62
*data,160,234,0,0,0,0,0,62
*data,60,160,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,80,0,0,0,0,0,62
*data,60,251,0,0,0,0,0,242
*data,60,242,0,0,0,0,0,62
*data,60,242,0,0,0,0,0,62
*data,60,234,0,0,0,0,0,62
*data,160,160,0,0,0,0,0,62
*data,160,0,0,0,0,0,0,242
*data,160,0,0,0,0,0,0,242
*data,160,0,0,0,0,0,0,242
*data,60,0,0,0,0,0,0,342
*data,90,0,0,0,0,0,0,342
*data,90,0,0,0,0,0,0,342
*data,30,0,0,0,0,0,0,342
*data,130,0,0,0,0,0,0,342
*data,130,80,0,0,0,0,0,342
*data,130,251,0,0,0,0,0,342
*data,130,242,0,0,0,0,0,342
*data,130,242,0,0,0,0,0,342
*data,335,234,0,0,0,0,0,342
*data,335,160,0,0,0,0,0,342
*data,235,0,0,0,0,0,0,342
*data,235,0,0,0,0,0,0,342
*data,235,0,0,0,0,0,0,342
*data,235,0,0,0,0,0,0,342
*data,235,0,0,0,0,0,0,342
*data,235,0,0,0,0,0,0,62
*data,235,0,0,0,0,0,0,242
*data,235,0,0,0,0,0,0,242
*data,80,80,0,0,0,0,0,422
*data,180,251,0,0,0,0,0,422
*data,180,242,0,0,0,0,0,422
*data,180,242,0,0,0,0,0,422
*data,190,234,0,0,0,0,0,422
*data,190,160,0,0,0,0,0,422
*data,90,0,1600,0,0,0,0,422
*data,295,0,1600,0,0,0,0,422
*data,295,0,1600,0,0,0,0,522
*data,395,0,1600,0,0,0,0,522
*data,335,0,1600,0,0,0,0,342
*data,435,0,1600,0,0,0,0,342
*data,535,0,1600,0,0,0,0,242
*data,405,0,1600,0,0,0,0,242
*data,405,80,1600,0,0,0,0,242
*data,405,251,1600,0,0,0,0,242
*data,405,242,1600,0,0,0,0,242
*data,335,242,0,0,0,0,0,242
*data,335,234,0,0,0,0,0,242
*data,335,160,0,0,0,0,0,242
*data,335,0,0,0,0,0,0,242
*data,305,0,0,0,0,0,0,242
*data,335,0,0,0,0,0,0,62
*data,335,0,0,0,0,0,0,62
*data,130,0,0,0,0,0,0,62
*data,130,0,0,0,0,0,0,62
*data,130,0,0,0,0,0,0,62
*data,130,0,0,0,0,0,0,62
*data,230,80,0,0,0,0,0,62
*data,230,251,0,0,0,0,0,162
*data,230,242,0,0,0,0,0,162
*data,130,242,0,0,0,0,0,162
*data,130,234,0,0,0,0,0,162
*data,130,160,0,0,0,0,0,62
*data,130,0,0,0,0,0,0,62
*data,130,0,0,0,0,0,0,62
*data,130,0,0,0,0,0,0,62
*data,230,0,0,0,0,0,0,62
*data,230,0,0,0,0,0,0,62
*data,230,0,0,0,0,0,0,62
*data,230,0,0,0,0,0,0,62
*data,230,0,0,0,0,0,0,62
*data,290,80,0,0,0,0,0,62
*data,260,251,0,0,0,0,0,62
*data,160,242,0,0,0,0,0,62
*data,160,242,0,0,0,0,0,62
*data,160,234,0,0,0,0,0,62
*data,160,160,0,0,0,0,0,62
*data,160,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,265,0,0,0,0,0,0,62
*data,265,0,0,0,0,0,0,62
*data,265,0,0,0,0,0,0,62
*data,205,0,0,0,0,0,0,312
*data,255,0,0,0,0,0,0,312
*data,255,0,0,0,0,0,0,312
*data,255,80,0,0,0,0,0,312
*data,255,251,0,0,0,0,0,62
*data,255,242,0,0,0,0,0,62
*data,255,242,0,0,0,0,0,62
*data,255,234,0,0,0,0,0,62
*data,255,160,0,0,0,0,0,62
*data,205,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,80,0,0,0,0,0,242
*data,0,251,0,0,0,0,0,242
*data,0,242,0,0,0,0,0,242
*data,0,242,0,0,0,0,0,242
*data,0,234,0,0,0,0,0,242
*data,0,160,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,0,0,0,0,0,0,242
*data,0,80,0,0,0,0,0,242
*data,0,251,0,0,0,0,0,242
*data,0,242,0,0,0,0,0,242
*data,0,242,0,0,0,0,0,242
*data,0,234,0,0,0,0,0,282
*data,0,160,0,0,0,0,0,282
*data,0,0,0,0,0,0,0,282
*data,0,0,0,0,0,0,0,102
*data,0,0,0,0,0,0,0,102
*data,0,0,0,0,0,0,0,102
*data,0,0,0,0,0,0,0,102
*data,0,0,0,0,0,0,0,102
*data,0,0,0,0,0,0,0,102
*data,0,0,0,0,0,0,0,102
*data,0,80,0,0,0,0,0,102
*data,0,251,0,0,0,0,0,102
*data,0,242,0,0,0,0,0,102
*data,0,242,0,0,0,0,0,102
*data,0,234,0,0,0,0,0,102
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,80,0,0,0,0,0,312
*data,0,251,0,0,0,0,0,312
*data,0,242,0,0,0,0,0,312
*data,0,242,0,0,0,0,0,312
*data,0,234,0,0,0,0,0,312
*data,0,160,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,50,80,0,0,0,0,0,62
*data,50,251,0,0,0,0,0,62
*data,50,242,0,0,0,0,0,62
*data,50,242,0,0,0,0,0,312
*data,50,234,0,0,0,0,0,312
*data,50,160,0,0,0,0,0,312
*data,50,0,0,0,0,0,0,312
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,0,62
*data,100,251,0,0,0,0,0,62
*data,100,242,0,0,0,0,0,62
*data,100,242,0,0,0,0,0,62
*data,100,234,0,0,0,0,0,62
*data,100,160,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,1312
*data,100,0,0,0,0,0,0,1312
*data,100,0,0,0,0,0,0,1312
*data,100,0,0,0,0,0,0,1312
*data,100,80,0,0,0,0,0,1312
*data,100,251,0,0,0,0,0,1312
*data,100,242,0,0,0,0,0,62
*data,100,242,0,0,0,0,0,62
*data,100,890,0,0,0,0,0,62
*data,100,80,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,259,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,100,242,0,0,0,0,0,62
*data,100,234,0,0,0,0,0,62
*data,100,201,0,0,0,0,0,62
*data,100,80,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,80,0,0,0,0,0,62
*data,100,251,0,0,0,0,0,62
*data,100,242,0,0,0,0,0,62
*data,100,242,0,0,0,0,0,62
*data,100,234,0,0,0,0,0,62
*data,100,160,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,100,234,0,0,0,0,0,62
