*title,can_gen_low_Y2,,,,,,,
*note,Each row corresponds to 5 minutes. The first row starts Jan 1 12:00,,,,,,,
*header,Lights,Refrigerator,Stove,Dishwasher,Washer,Dryer,Freezer,Other_appliances
*data,160,0,0,0,0,0,0,62
*data,160,0,0,0,0,0,0,67
*data,160,0,0,0,0,0,0,67
*data,160,80,0,0,0,0,0,67
*data,160,251,0,0,0,0,0,67
*data,160,242,0,0,0,0,0,67
*data,160,242,0,0,0,0,0,67
*data,160,890,0,0,0,0,0,67
*data,160,80,0,0,0,0,0,67
*data,160,0,0,0,0,0,0,67
*data,365,0,0,0,0,0,0,67
*data,365,0,0,0,0,0,0,62
*data,365,0,0,0,0,0,0,62
*data,365,80,0,0,0,0,0,62
*data,365,251,0,0,0,0,0,162
*data,305,259,0,0,0,0,0,162
*data,205,251,0,0,0,0,0,162
*data,205,242,0,0,0,0,0,162
*data,30,242,0,0,0,0,0,162
*data,50,234,0,0,0,0,0,192
*data,100,242,0,0,0,0,0,192
*data,100,234,0,0,0,0,0,192
*data,130,201,0,0,0,0,0,192
*data,130,80,0,0,0,0,0,192
*data,80,0,0,0,0,0,0,192
*data,285,0,0,0,0,0,0,192
*data,490,0,0,0,0,0,0,1692
*data,490,0,0,0,0,0,0,1692
*data,335,0,0,0,0,0,0,192
*data,335,0,0,0,0,0,0,192
*data,335,0,0,0,0,0,0,192
*data,335,80,0,0,0,0,0,192
*data,335,251,0,0,0,0,0,192
*data,385,242,0,0,0,0,0,62
*data,355,242,0,0,0,0,0,62
*data,355,234,0,0,0,0,0,62
*data,355,160,0,0,0,0,0,62
*data,415,0,0,0,0,0,0,62
*data,415,0,0,0,0,0,0,62
*data,415,0,0,0,0,0,0,62
*data,415,0,0,0,0,0,0,62
*data,415,0,0,0,0,0,0,62
*data,365,0,0,0,0,0,0,62
*data,365,0,0,0,0,0,0,62
*data,305,0,0,0,0,0,0,62
*data,205,80,0,0,0,0,0,62
*data,205,251,0,0,0,0,0,62
*data,30,242,0,0,0,0,0,62
*data,30,242,0,0,0,0,0,62
*data,130,234,0,0,0,0,0,62
*data,130,160,0,0,0,0,0,62
*data,130,0,0,0,0,0,0,62
*data,130,0,0,0,0,0,0,62
*data,130,0,0,0,0,0,0,62
*data,180,0,0,0,0,0,0,62
*data,180,0,0,0,0,0,0,62
*data,280,0,0,0,0,0,0,62
*data,385,0,0,0,0,0,0,62
*data,385,0,0,0,0,0,0,62
*data,435,80,0,0,0,0,0,62
*data,405,251,0,0,0,0,0,62
*data,405,242,0,0,0,0,0,62
*data,305,242,0,0,0,0,0,62
*data,305,234,0,0,0,0,0,62
*data,305,160,0,0,505,0,0,62
*data,305,0,0,0,505,0,0,62
*data,305,0,0,0,505,0,0,62
*data,305,0,0,0,0,0,0,62
*data,305,0,0,0,0,0,0,62
*data,305,0,0,0,505,0,0,62
*data,305,0,0,0,505,0,0,62
*data,305,0,1600,0,505,0,0,62
*data,100,0,1600,0,0,0,0,62
*data,100,80,1600,0,0,0,0,62
*data,100,251,1600,0,0,0,0,62
*data,100,242,1600,0,0,0,0,62
*data,50,242,1600,0,0,0,0,62
*data,0,234,1600,0,0,0,0,62
*data,0,160,1600,0,0,4115,0,62
*data,0,0,1600,0,0,4115,0,62
*data,0,0,0,0,0,4115,0,62
*data,0,0,0,0,0,4115,0,62
*data,0,0,0,0,0,4115,0,62
*data,0,0,0,0,0,4115,0,62
*data,0,0,0,0,0,0,0,182
*data,0,0,0,0,0,0,0,182
*data,0,0,0,0,0,0,0,182
*data,0,80,0,0,0,4115,0,182
*data,0,251,0,0,0,4115,0,182
*data,0,242,0,0,0,4115,0,182
*data,0,242,0,0,0,4115,0,182
*data,0,234,0,0,0,4115,0,62
*data,0,160,0,0,0,4115,0,62
*data,0,0,0,0,0,4115,0,62
*data,0,0,0,0,0,4115,0,62
*data,0,0,0,0,0,4115,0,62
*data,0,0,0,0,0,4115,0,62
*data,205,0,0,0,0,4115,0,62
*data,205,0,0,0,0,0,0,62
*data,265,0,0,0,0,0,0,62
*data,265,0,0,0,0,0,0,62
*data,265,80,0,0,0,0,0,312
*data,265,251,0,0,0,0,0,312
*data,0,242,0,0,0,0,0,312
*data,0,251,0,0,0,0,0,312
*data,0,242,0,0,0,0,0,312
*data,0,242,0,0,0,0,0,312
*data,0,234,0,0,0,0,0,312
*data,0,160,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,312
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,162
*data,0,80,0,0,0,0,0,162
*data,0,251,0,0,0,0,0,162
*data,0,242,0,0,0,0,0,162
*data,0,242,0,0,0,0,0,162
*data,0,890,0,0,0,0,0,162
*data,0,80,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,1062
*data,0,0,0,0,0,0,0,1062
*data,0,0,0,0,0,0,0,1062
*data,0,0,0,0,0,0,0,1062
*data,0,80,0,0,0,0,0,962
*data,0,251,0,0,0,0,0,962
*data,0,259,0,0,0,0,0,962
*data,0,251,0,0,0,0,0,962
*data,0,242,0,0,0,0,0,962
*data,0,242,0,0,0,0,0,962
*data,0,234,0,0,0,0,0,962
*data,0,242,0,0,0,0,0,962
*data,0,234,0,0,0,0,0,962
*data,0,201,0,0,0,0,0,962
*data,0,80,0,0,0,0,0,962
*data,0,0,0,0,0,0,0,962
*data,0,0,0,0,0,0,0,962
*data,0,0,0,0,0,0,0,962
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,90,0,0,0,0,0,0,62
*data,150,0,0,0,0,0,0,62
*data,150,0,0,0,0,0,0,62
*data,120,0,0,0,0,0,0,62
*data,120,80,0,0,0,0,0,62
*data,120,251,0,0,0,0,0,62
*data,120,242,0,0,0,0,0,62
*data,120,242,0,0,0,0,0,62
*data,120,234,0,0,0,0,0,62
*data,120,160,0,0,0,0,0,62
*data,120,0,0,0,0,0,0,62
*data,120,0,0,0,0,0,0,62
*data,120,0,0,0,0,0,0,62
*data,120,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,182
*data,0,80,0,0,0,0,0,182
*data,0,251,0,0,0,0,0,182
*data,0,242,0,0,0,0,0,182
*data,0,242,0,0,0,0,0,182
*data,0,234,0,0,0,0,0,182
*data,0,160,0,0,0,0,0,182
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,30,80,0,0,0,0,0,62
*data,30,251,0,0,0,0,0,62
*data,90,242,0,0,0,0,0,62
*data,90,242,0,0,0,0,0,62
*data,90,234,0,0,0,0,0,62
*data,90,160,0,0,0,0,0,62
*data,90,0,0,0,0,0,0,62
*data,90,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,80,0,0,0,0,0,92
*data,30,251,0,0,0,0,0,92
*data,30,242,0,0,0,0,0,92
*data,30,242,0,0,0,0,0,92
*data,30,234,0,0,0,0,0,92
*data,30,160,0,0,0,0,0,92
*data,90,0,0,0,0,0,0,92
*data,90,0,0,0,0,0,0,92
*data,60,0,0,0,0,0,0,92
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,0,0,0,0,0,0,62
*data,60,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,0,0,0,0,0,0,62
*data,30,80,0,0,0,0,0,62
*data,30,251,1600,0,0,0,0,62
*data,30,242,1600,0,0,0,0,62
*data,30,242,1600,0,0,0,0,62
*data,235,234,1600,0,0,0,0,62
*data,235,160,1600,0,0,0,0,62
*data,235,0,1600,0,0,0,0,62
*data,235,0,1600,0,0,0,0,62
*data,285,0,0,0,0,0,0,62
*data,255,0,0,0,0,0,0,62
*data,285,0,0,0,0,0,0,62
*data,285,0,0,0,0,0,0,62
*data,315,0,0,0,0,0,0,62
*data,315,0,0,0,0,0,0,62
*data,345,80,0,0,0,0,0,62
*data,140,251,0,0,0,0,0,62
*data,140,242,0,0,0,0,0,62
*data,190,242,0,0,0,0,0,62
*data,190,234,0,0,0,0,0,62
*data,240,160,0,0,0,0,0,62
*data,240,0,0,0,0,0,0,62
*data,240,0,0,0,0,0,0,62
*data,240,0,0,0,0,0,0,62
*data,210,0,0,0,0,0,0,62
*data,210,0,0,0,0,0,0,62
*data,210,0,1600,0,0,0,0,62
*data,210,0,0,0,0,0,0,62
*data,270,0,0,0,0,0,0,62
*data,250,80,0,0,0,0,0,62
*data,310,251,0,0,0,0,0,62
*data,250,242,0,0,0,0,0,62
*data,395,242,0,0,0,0,0,62
*data,395,234,1600,0,0,0,0,62
*data,395,160,1600,0,0,0,0,62
*data,395,0,1600,0,0,0,0,62
*data,395,0,1600,0,0,0,0,62
*data,395,0,1600,0,0,0,0,62
*data,395,0,1600,0,0,0,0,62
*data,435,0,1600,0,0,0,0,92
*data,405,0,0,0,0,0,0,92
*data,305,0,0,0,0,0,0,92
*data,335,0,0,0,0,0,0,92
*data,335,80,0,0,0,0,0,92
*data,335,251,0,0,0,0,0,92
*data,100,242,0,0,0,0,0,92
*data,160,242,0,0,0,0,0,92
*data,160,234,0,0,0,0,0,342
*data,160,160,0,0,0,0,0,342
*data,365,0,0,0,0,0,0,342
*data,425,0,0,0,0,0,0,342
*data,425,0,0,0,0,0,0,342
*data,425,0,0,0,0,0,0,342
*data,525,0,0,0,0,0,0,342
*data,525,0,0,0,0,0,0,62
*data,585,0,0,0,0,0,0,62
*data,635,0,0,0,0,0,0,62
*data,575,80,0,0,0,0,0,62
*data,425,251,0,0,0,0,0,62
*data,475,242,0,0,0,0,0,162
*data,475,242,0,0,0,0,0,262
*data,270,234,0,0,0,0,0,262
*data,475,160,0,0,0,0,0,262
*data,475,0,0,0,0,0,0,262
*data,475,0,0,0,0,0,0,162
*data,475,0,0,0,0,0,0,162
*data,445,0,0,0,0,0,0,62
*data,395,0,0,0,0,0,0,62
*data,395,0,0,0,0,0,0,62
*data,395,0,0,0,0,0,0,62
*data,540,0,0,0,0,0,0,62
*data,510,80,0,0,0,0,0,62
*data,610,251,0,0,0,0,0,62
*data,405,242,0,0,0,0,0,62
*data,355,242,0,0,0,0,0,62
*data,405,234,0,0,0,0,0,62
*data,405,160,0,0,0,0,0,62
*data,405,0,0,0,0,0,0,62
*data,405,0,0,0,0,0,0,62
*data,305,0,0,0,0,0,0,62
*data,100,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,80,0,0,0,0,0,62
*data,50,251,0,0,0,0,0,62
*data,50,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,0,0,0,0,0,0,62
*data,50,80,0,0,0,0,0,62
*data,50,251,0,0,0,0,0,62
*data,50,242,0,0,0,0,0,62
*data,50,242,0,0,0,0,0,62
*data,50,234,0,0,0,0,0,102
*data,50,160,0,0,0,0,0,102
*data,50,0,0,0,0,0,0,102
*data,50,0,0,0,0,0,0,102
*data,0,0,0,0,0,0,0,102
*data,255,0,0,0,0,0,0,312
*data,255,0,0,0,0,0,0,312
*data,255,0,0,0,0,0,0,312
*data,50,0,0,0,0,0,0,312
*data,50,80,0,0,0,0,0,312
*data,50,251,0,0,0,0,0,312
*data,50,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,205,234,0,0,0,0,0,62
*data,255,160,0,0,0,0,0,62
*data,255,0,0,0,0,0,0,162
*data,255,0,0,0,0,0,0,162
*data,255,0,0,0,0,0,0,162
*data,255,0,0,0,0,0,0,162
*data,255,0,0,0,0,0,0,162
*data,255,0,0,0,0,0,0,162
*data,50,0,0,0,0,0,0,162
*data,50,0,0,0,0,0,0,162
*data,0,80,0,0,0,0,0,162
*data,0,251,0,0,0,0,0,162
*data,0,242,0,0,0,0,0,162
*data,0,242,0,0,0,0,0,162
*data,0,234,0,0,0,0,0,162
*data,0,160,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,80,0,0,0,0,0,62
*data,0,251,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,242,0,0,0,0,0,62
*data,0,234,0,0,0,0,0,62
*data,0,160,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,62
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,80,0,0,0,0,0,162
*data,0,251,0,0,0,0,0,162
*data,0,242,0,0,0,0,0,162
*data,0,242,0,0,0,0,0,162
*data,0,234,0,0,0,0,0,162
*data,0,160,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,30,80,0,0,0,0,0,162
*data,30,251,0,0,0,0,0,162
*data,0,242,0,0,0,0,0,162
*data,0,242,0,0,0,0,0,162
*data,0,234,0,0,0,0,0,62
*data,205,160,0,0,0,0,0,62
*data,205,0,0,0,0,0,0,62
*data,205,0,0,0,0,0,0,62
*data,205,0,0,0,0,0,0,62
*data,205,0,0,0,0,0,0,62
*data,205,0,0,0,0,0,0,62
*data,205,0,0,0,0,0,0,62
*data,205,0,0,0,0,0,0,62
*data,205,0,0,0,0,0,0,62
*data,255,80,0,0,0,0,0,62
*data,315,251,0,0,0,0,0,62
*data,375,242,0,0,0,0,0,62
*data,375,242,0,0,0,0,0,62
*data,475,234,0,0,0,0,0,62
*data,270,160,0,0,0,0,0,62
*data,370,0,0,0,0,0,0,62
*data,270,0,0,0,0,0,0,62
*data,270,0,0,0,0,0,0,62
*data,270,0,0,0,0,0,0,62
*data,270,0,0,0,0,0,0,62
*data,270,0,0,0,0,0,0,62
*data,210,0,0,0,0,0,0,62
*data,210,0,0,0,0,0,0,62
*data,60,80,0,0,0,0,0,62
*data,90,251,0,0,0,0,0,62
*data,90,242,0,0,0,0,0,242
*data,90,242,0,0,0,0,0,242
*data,90,234,0,0,0,0,0,242
*data,90,160,0,0,0,0,0,242
*data,90,0,0,0,0,0,0,242
*data,90,0,0,0,0,0,0,242
*data,30,0,0,0,0,0,0,1242
*data,30,0,0,0,0,0,0,1062
*data,30,0,0,0,505,0,0,1062
*data,30,0,0,0,505,0,0,1062
*data,235,0,0,0,505,0,0,1062
*data,235,0,0,0,0,0,0,1062
*data,235,80,0,0,0,0,0,1062
*data,205,251,0,0,505,0,0,1162
*data,205,242,0,0,505,0,0,1162
*data,0,242,0,0,505,0,0,1162
*data,0,234,0,0,0,0,0,1162
*data,0,160,0,0,0,0,0,1162
*data,0,0,0,0,0,0,0,1162
*data,0,0,0,0,0,0,0,1162
*data,0,0,0,0,0,0,0,1162
*data,0,0,0,0,0,0,0,1162
*data,0,0,0,0,0,0,0,1162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,0,0,0,0,0,0,162
*data,0,80,0,0,0,0,0,162
*data,0,251,0,0,0,0,0,162
*data,0,242,0,0,0,0,0,202
*data,0,242,0,0,0,0,0,202
*data,0,234,0,0,0,0,0,202
*data,0,160,0,0,0,0,0,202
*data,0,0,0,0,0,0,0,102
*data,60,0,0,0,0,0,0,102
*data,60,0,0,0,0,0,0,102
*data,60,0,0,0,0,0,0,102
*data,60,0,0,0,0,0,0,102
